ssThresh,CWND,segmentSize,bytesInFlightSum,bytesInFlightAvg,segmentsAckedSum,segmentsAckedAvg,avgRTT,minRTT,avgInterTx,avdInterRx,Throughput
4294967296.0,418.0,340.0,340.0,340.0,1.0,1.0,258320.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,429.0,340.0,340.0,340.0,1.0,1.0,261280.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,418.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,429.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,423.0,340.0,340.0,340.0,1.0,1.0,261280.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,429.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,423.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,432.0,340.0,340.0,340.0,1.0,1.0,263870.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,423.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,432.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,428.0,340.0,340.0,340.0,1.0,1.0,263870.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,432.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,428.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,438.0,340.0,340.0,340.0,1.0,1.0,266261.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,428.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,438.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,433.0,340.0,340.0,340.0,1.0,1.0,266261.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,438.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,433.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,443.0,340.0,340.0,340.0,1.0,1.0,268228.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,433.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,443.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,438.0,340.0,340.0,340.0,1.0,1.0,268228.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,443.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,438.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,445.0,340.0,340.0,340.0,1.0,1.0,269950.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,438.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,445.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,444.0,340.0,340.0,340.0,1.0,1.0,269950.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,445.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,444.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,451.0,340.0,340.0,340.0,1.0,1.0,271456.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,444.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,451.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,449.0,340.0,340.0,340.0,1.0,1.0,271456.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,456.0,340.0,340.0,340.0,1.0,1.0,272774.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,449.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,456.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,453.0,340.0,340.0,340.0,1.0,1.0,272774.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,456.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,453.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
4294967296.0,460.0,340.0,340.0,340.0,1.0,1.0,273927.0,80000.0,282170.0,282170.0,3.4000000953674316
4294967296.0,453.0,340.0,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0
